ISO3,Country,UNICEF Region,Indicator,Data Source,Year,Sex,Age,DISAGG_CATEGORY,DISAGG,Value
GMB,Gambia,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-24,Wealth quintile,Quintile 4,77.06771850585938
GMB,Gambia,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-24,Wealth quintile,Quintile 5,68.64720916748047
GMB,Gambia,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-24,Education,pre-primary or none,89.22489166259766
GMB,Gambia,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-24,Education,primary,90.18190002441406
GMB,Gambia,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-24,Education,secondary +,79.99308776855469
GMB,Gambia,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-24,Residence,Rural,91.3494644165039
GMB,Gambia,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-24,Residence,Urban,81.4071273803711
GMB,Gambia,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-24,Wealth quintile,Quintile 1,92.26896667480469
GMB,Gambia,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-24,Wealth quintile,Quintile 2,87.75129699707031
GMB,Gambia,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-24,Wealth quintile,Quintile 3,87.8154525756836
GMB,Gambia,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-24,Wealth quintile,Quintile 4,83.10191345214844
GMB,Gambia,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-24,Wealth quintile,Quintile 5,74.40227508544922
GMB,Gambia,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-49,Education,pre-primary or none,81.77723693847656
GMB,Gambia,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-49,Education,primary,78.92657470703125
GMB,Gambia,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-49,Education,secondary +,63.751220703125
GMB,Gambia,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-49,Residence,Rural,87.5460433959961
GMB,Gambia,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-49,Residence,Urban,66.86481475830078
GMB,Gambia,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-49,Wealth quintile,Quintile 1,87.21444702148438
GMB,Gambia,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-49,Wealth quintile,Quintile 2,79.92691040039062
GMB,Gambia,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-49,Wealth quintile,Quintile 3,78.92450714111328
GMB,Gambia,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-49,Wealth quintile,Quintile 4,67.21717071533203
GMB,Gambia,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-49,Wealth quintile,Quintile 5,57.13642120361328
GMB,Gambia,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-49,Education,pre-primary or none,81.09953308105469
GMB,Gambia,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-49,Education,primary,82.61588287353516
GMB,Gambia,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-49,Education,secondary +,63.389190673828125
GMB,Gambia,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-49,Residence,Rural,80.4305419921875
GMB,Gambia,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-49,Residence,Urban,68.17169189453125
GMB,Gambia,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-49,Wealth quintile,Quintile 1,84.63846588134766
GMB,Gambia,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-49,Wealth quintile,Quintile 2,77.78449249267578
GMB,Gambia,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-49,Wealth quintile,Quintile 3,73.28097534179688
GMB,Gambia,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-49,Wealth quintile,Quintile 4,67.57588195800781
GMB,Gambia,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-49,Wealth quintile,Quintile 5,60.42006301879883
GMB,Gambia,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,20-24,Age,20-24,75.34883880615234
GMB,Gambia,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,20-24,Age,20-24,80.63597869873047
GNB,Guinea-Bissau,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-19,Age,15-19,80.96272277832031
GNB,Guinea-Bissau,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-19,Age,15-19,91.83659362792969
GNB,Guinea-Bissau,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-24,Education,high school / professional technician,63.98896408081055
GNB,Guinea-Bissau,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-24,Education,higher,33.17359161376953
GNB,Guinea-Bissau,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-24,Education,preschool or none,86.84196472167969
GNB,Guinea-Bissau,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-24,Education,primary,81.51847076416016
GNB,Guinea-Bissau,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-24,Education,secondary,66.79573059082031
GNB,Guinea-Bissau,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-24,Residence,Rural,82.70053100585938
GNB,Guinea-Bissau,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-24,Residence,Urban,74.81663513183594
GNB,Guinea-Bissau,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-24,Wealth quintile,Quintile 1,85.68437957763672
GNB,Guinea-Bissau,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-24,Wealth quintile,Quintile 2,80.02757263183594
GNB,Guinea-Bissau,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-24,Wealth quintile,Quintile 3,84.36759185791016
GNB,Guinea-Bissau,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-24,Wealth quintile,Quintile 4,75.99725341796875
GNB,Guinea-Bissau,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Female,15-24,Wealth quintile,Quintile 5,73.93851470947266
GNB,Guinea-Bissau,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-24,Education,high school / professional technician,67.26028442382812
GNB,Guinea-Bissau,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-24,Education,higher,73.10934448242188
GNB,Guinea-Bissau,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-24,Education,preschool or none,96.36865997314453
GNB,Guinea-Bissau,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-24,Education,primary,90.41477966308594
GNB,Guinea-Bissau,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-24,Education,secondary,80.31786346435547
GNB,Guinea-Bissau,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-24,Residence,Rural,90.62998962402344
GNB,Guinea-Bissau,West and Central Africa,Per cent of people expressing discriminatory attitudes towards people living with HIV,Multiple Indicator Cluster Survey 2019,2019,Male,15-24,Residence,Urban,84.49946594238281
